Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,processId,resourceCost,resourceId
362,End,,2025-02-15 23:01:01.698,2025-02-15 23:01:01.698,Variant 10,10,Event_11w9bbq,Process_1fs5yg9,,
384,Start,,2025-02-18 00:48:00.000,2025-02-18 00:48:00.000,Variant 11,11,Event_0frlo4p,Process_1fs5yg9,,
384,Activity A,cross_trained_employee-000001,2025-02-18 00:48:00.000,2025-02-18 02:54:37.988,Variant 11,11,Activity_1b1ad30,Process_1fs5yg9,31.408283333333337,QBP_DEFAULT_RESOURCE
384,Activity B,cross_trained_employee-000009,2025-02-18 02:54:37.988,2025-02-18 05:28:55.945,Variant 11,11,Activity_0ostlyd,Process_1fs5yg9,38.574820833333334,QBP_DEFAULT_RESOURCE
384,Activity D,cross_trained_employee-000010,2025-02-18 05:28:55.945,2025-02-18 06:05:21.633,Variant 11,11,Activity_1eot9rf,Process_1fs5yg9,9.107033333333334,QBP_DEFAULT_RESOURCE
384,Activity H,cross_trained_employee-000002,2025-02-18 06:05:21.633,2025-02-18 06:34:07.576,Variant 11,11,Activity_1xsbmdj,Process_1fs5yg9,7.1914291666666665,QBP_DEFAULT_RESOURCE
384,Activity J,cross_trained_employee-000001,2025-02-18 06:34:07.576,2025-02-18 14:36:33.184,Variant 11,11,Activity_0k8rmwo,Process_1fs5yg9,120.6067,QBP_DEFAULT_RESOURCE
384,End,,2025-02-18 14:36:33.184,2025-02-18 14:36:33.184,Variant 11,11,Event_11w9bbq,Process_1fs5yg9,,
247,Start,,2025-01-31 21:31:00.000,2025-01-31 21:31:00.000,Variant 11,11,Event_0frlo4p,Process_1fs5yg9,,
247,Activity A,cross_trained_employee-000010,2025-01-31 21:31:00.000,2025-02-01 00:12:42.072,Variant 11,11,Activity_1b1ad30,Process_1fs5yg9,40.42530000000001,QBP_DEFAULT_RESOURCE
247,Activity B,cross_trained_employee-000005,2025-02-01 00:12:42.072,2025-02-01 03:15:54.667,Variant 11,11,Activity_0ostlyd,Process_1fs5yg9,45.552479166666664,QBP_DEFAULT_RESOURCE
247,Activity D,cross_trained_employee-000001,2025-02-01 03:15:54.667,2025-02-01 05:20:34.317,Variant 11,11,Activity_1eot9rf,Process_1fs5yg9,31.165208333333332,QBP_DEFAULT_RESOURCE
247,Activity H,cross_trained_employee-000007,2025-02-01 05:20:34.317,2025-02-01 11:47:48.989,Variant 11,11,Activity_1xsbmdj,Process_1fs5yg9,96.81113333333332,QBP_DEFAULT_RESOURCE
247,Activity J,cross_trained_employee-000010,2025-02-01 11:47:48.989,2025-02-01 14:27:20.155,Variant 11,11,Activity_0k8rmwo,Process_1fs5yg9,39.87985833333333,QBP_DEFAULT_RESOURCE
247,End,,2025-02-01 14:27:20.155,2025-02-01 14:27:20.155,Variant 11,11,Event_11w9bbq,Process_1fs5yg9,,
269,Start,,2025-02-03 15:34:00.000,2025-02-03 15:34:00.000,Variant 2,2,Event_0frlo4p,Process_1fs5yg9,,
269,Activity A,cross_trained_employee-000008,2025-02-03 15:34:00.000,2025-02-03 19:09:02.939,Variant 2,2,Activity_1b1ad30,Process_1fs5yg9,53.76224583333333,QBP_DEFAULT_RESOURCE
269,Activity C,cross_trained_employee-000010,2025-02-03 19:09:02.939,2025-02-03 20:53:51.714,Variant 2,2,Activity_1swvhdt,Process_1fs5yg9,26.203229166666667,QBP_DEFAULT_RESOURCE
269,Activity E,cross_trained_employee-000006,2025-02-03 20:53:51.714,2025-02-04 01:38:45.173,Variant 2,2,Activity_0fxu22k,Process_1fs5yg9,70.97274583333333,QBP_DEFAULT_RESOURCE
269,Activity F,cross_trained_employee-000008,2025-02-03 20:53:51.714,2025-02-03 22:12:26.325,Variant 2,2,Activity_1i0xxsy,Process_1fs5yg9,19.6442125,QBP_DEFAULT_RESOURCE
269,Activity I,cross_trained_employee-000010,2025-02-04 01:38:45.173,2025-02-04 05:01:38.920,Variant 2,2,Activity_1kt83un,Process_1fs5yg9,50.72394583333333,QBP_DEFAULT_RESOURCE
269,Activity J,cross_trained_employee-000008,2025-02-04 05:01:38.920,2025-02-04 12:07:04.435,Variant 2,2,Activity_0k8rmwo,Process_1fs5yg9,106.35631249999999,QBP_DEFAULT_RESOURCE
269,End,,2025-02-04 12:07:04.435,2025-02-04 12:07:04.435,Variant 2,2,Event_11w9bbq,Process_1fs5yg9,,
596,Start,,2025-03-16 13:15:00.000,2025-03-16 13:15:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
596,Activity A,cross_trained_employee-000001,2025-03-16 13:15:00.000,2025-03-16 13:38:05.096,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,5.771233333333333,QBP_DEFAULT_RESOURCE
596,Activity B,cross_trained_employee-000005,2025-03-16 13:38:05.096,2025-03-16 15:21:54.438,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,25.955591666666663,QBP_DEFAULT_RESOURCE
596,Activity C,cross_trained_employee-000003,2025-03-16 15:21:54.438,2025-03-16 22:24:01.334,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,105.52873333333334,QBP_DEFAULT_RESOURCE
596,Activity E,cross_trained_employee-000006,2025-03-16 22:24:01.334,2025-03-17 01:40:31.864,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,48.877208333333336,QBP_DEFAULT_RESOURCE
596,Activity F,cross_trained_employee-000002,2025-03-16 22:24:01.334,2025-03-17 00:14:27.496,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,27.609008333333335,QBP_DEFAULT_RESOURCE
596,Activity I,cross_trained_employee-000001,2025-03-17 01:40:31.864,2025-03-17 05:52:47.491,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,63.0651125,QBP_DEFAULT_RESOURCE
596,Activity J,cross_trained_employee-000006,2025-03-17 05:52:47.491,2025-03-17 09:07:28.202,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,48.66962916666666,QBP_DEFAULT_RESOURCE
596,End,,2025-03-17 09:07:28.202,2025-03-17 09:07:28.202,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
126,Start,,2025-01-16 18:16:00.000,2025-01-16 18:16:00.000,Variant 10,10,Event_0frlo4p,Process_1fs5yg9,,
126,Activity A,cross_trained_employee-000010,2025-01-16 18:16:00.000,2025-01-16 19:35:44.684,Variant 10,10,Activity_1b1ad30,Process_1fs5yg9,19.936183333333336,QBP_DEFAULT_RESOURCE
126,Activity B,cross_trained_employee-000002,2025-01-16 19:35:44.684,2025-01-16 19:38:51.195,Variant 10,10,Activity_0ostlyd,Process_1fs5yg9,0.7771291666666666,QBP_DEFAULT_RESOURCE
126,Activity D,cross_trained_employee-000009,2025-01-16 19:38:51.195,2025-01-16 22:34:14.613,Variant 10,10,Activity_1eot9rf,Process_1fs5yg9,43.847575,QBP_DEFAULT_RESOURCE
126,Activity H,cross_trained_employee-000010,2025-01-16 22:34:14.613,2025-01-17 02:03:12.716,Variant 10,10,Activity_1xsbmdj,Process_1fs5yg9,51.99209583333333,QBP_DEFAULT_RESOURCE
126,Activity I,cross_trained_employee-000003,2025-01-17 02:03:12.716,2025-01-17 10:50:26.651,Variant 10,10,Activity_1kt83un,Process_1fs5yg9,131.8080625,QBP_DEFAULT_RESOURCE
126,Activity J,cross_trained_employee-000004,2025-01-17 10:50:26.651,2025-01-17 14:09:12.398,Variant 10,10,Activity_0k8rmwo,Process_1fs5yg9,49.69061249999999,QBP_DEFAULT_RESOURCE
126,End,,2025-01-17 14:09:12.398,2025-01-17 14:09:12.398,Variant 10,10,Event_11w9bbq,Process_1fs5yg9,,
148,Start,,2025-01-19 12:19:00.000,2025-01-19 12:19:00.000,Variant 4,4,Event_0frlo4p,Process_1fs5yg9,,
148,Activity A,cross_trained_employee-000008,2025-01-19 12:19:00.000,2025-01-19 12:41:13.464,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,5.5561,QBP_DEFAULT_RESOURCE
148,Activity C,cross_trained_employee-000004,2025-01-19 12:41:13.464,2025-01-19 13:34:33.065,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,13.331670833333334,QBP_DEFAULT_RESOURCE
148,Activity E,cross_trained_employee-000007,2025-01-19 13:34:33.065,2025-01-19 21:06:14.102,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,112.9209875,QBP_DEFAULT_RESOURCE
148,Activity F,cross_trained_employee-000006,2025-01-19 13:34:33.065,2025-01-19 23:33:33.738,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,149.7528041666667,QBP_DEFAULT_RESOURCE
148,Activity J,cross_trained_employee-000007,2025-01-19 23:33:33.738,2025-01-20 02:33:46.032,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,44.801225,QBP_DEFAULT_RESOURCE
148,End,,2025-01-20 02:33:46.032,2025-01-20 02:33:46.032,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
145,Start,,2025-01-19 03:19:00.000,2025-01-19 03:19:00.000,Variant 5,5,Event_0frlo4p,Process_1fs5yg9,,
145,Activity A,cross_trained_employee-000010,2025-01-19 03:19:00.000,2025-01-19 05:18:26.325,Variant 5,5,Activity_1b1ad30,Process_1fs5yg9,29.8596875,QBP_DEFAULT_RESOURCE
145,Activity D,cross_trained_employee-000002,2025-01-19 05:18:26.325,2025-01-20 04:22:52.550,Variant 5,5,Activity_1eot9rf,Process_1fs5yg9,345.8592708333333,QBP_DEFAULT_RESOURCE
145,Activity H,cross_trained_employee-000007,2025-01-20 04:22:52.550,2025-01-20 04:54:28.342,Variant 5,5,Activity_1xsbmdj,Process_1fs5yg9,7.8991333333333325,QBP_DEFAULT_RESOURCE
145,Activity I,cross_trained_employee-000004,2025-01-20 04:54:28.342,2025-01-20 08:32:55.912,Variant 5,5,Activity_1kt83un,Process_1fs5yg9,54.614875,QBP_DEFAULT_RESOURCE
145,Activity J,cross_trained_employee-000003,2025-01-20 08:32:55.912,2025-01-20 13:57:16.191,Variant 5,5,Activity_0k8rmwo,Process_1fs5yg9,81.08449583333334,QBP_DEFAULT_RESOURCE
145,End,,2025-01-20 13:57:16.191,2025-01-20 13:57:16.191,Variant 5,5,Event_11w9bbq,Process_1fs5yg9,,
123,Start,,2025-01-16 09:16:00.000,2025-01-16 09:16:00.000,Variant 7,7,Event_0frlo4p,Process_1fs5yg9,,
123,Activity A,cross_trained_employee-000006,2025-01-16 09:16:00.000,2025-01-16 11:11:52.842,Variant 7,7,Activity_1b1ad30,Process_1fs5yg9,28.970174999999998,QBP_DEFAULT_RESOURCE
123,Activity D,cross_trained_employee-000002,2025-01-16 11:11:52.842,2025-01-16 12:08:57.259,Variant 7,7,Activity_1eot9rf,Process_1fs5yg9,14.268404166666667,QBP_DEFAULT_RESOURCE
123,Activity G,cross_trained_employee-000001,2025-01-16 12:08:57.259,2025-01-16 12:43:30.867,Variant 7,7,Activity_0oz9vlx,Process_1fs5yg9,8.640033333333333,QBP_DEFAULT_RESOURCE
123,Activity I,cross_trained_employee-000010,2025-01-16 12:43:30.867,2025-01-16 14:38:39.534,Variant 7,7,Activity_1kt83un,Process_1fs5yg9,28.7861125,QBP_DEFAULT_RESOURCE
123,Activity J,cross_trained_employee-000003,2025-01-16 14:38:39.534,2025-01-16 16:08:10.687,Variant 7,7,Activity_0k8rmwo,Process_1fs5yg9,22.379804166666666,QBP_DEFAULT_RESOURCE
123,End,,2025-01-16 16:08:10.687,2025-01-16 16:08:10.687,Variant 7,7,Event_11w9bbq,Process_1fs5yg9,,
143,Start,,2025-01-18 21:18:00.000,2025-01-18 21:18:00.000,Variant 6,6,Event_0frlo4p,Process_1fs5yg9,,
143,Activity A,cross_trained_employee-000008,2025-01-18 21:18:00.000,2025-01-19 03:51:28.464,Variant 6,6,Activity_1b1ad30,Process_1fs5yg9,98.1186,QBP_DEFAULT_RESOURCE
143,Activity B,cross_trained_employee-000001,2025-01-19 03:51:28.464,2025-01-19 05:27:22.671,Variant 6,6,Activity_0ostlyd,Process_1fs5yg9,23.9758625,QBP_DEFAULT_RESOURCE
143,Activity D,cross_trained_employee-000004,2025-01-19 05:27:22.671,2025-01-19 08:47:29.405,Variant 6,6,Activity_1eot9rf,Process_1fs5yg9,50.028058333333334,QBP_DEFAULT_RESOURCE
143,Activity G,cross_trained_employee-000003,2025-01-19 08:47:29.405,2025-01-19 09:31:13.749,Variant 6,6,Activity_0oz9vlx,Process_1fs5yg9,10.934766666666668,QBP_DEFAULT_RESOURCE
143,Activity I,cross_trained_employee-000006,2025-01-19 09:31:13.749,2025-01-19 11:18:38.177,Variant 6,6,Activity_1kt83un,Process_1fs5yg9,26.851783333333334,QBP_DEFAULT_RESOURCE
143,Activity J,cross_trained_employee-000001,2025-01-19 11:18:38.177,2025-01-19 13:53:19.164,Variant 6,6,Activity_0k8rmwo,Process_1fs5yg9,38.67077916666666,QBP_DEFAULT_RESOURCE
143,End,,2025-01-19 13:53:19.164,2025-01-19 13:53:19.164,Variant 6,6,Event_11w9bbq,Process_1fs5yg9,,
120,Start,,2025-01-16 00:15:00.000,2025-01-16 00:15:00.000,Variant 2,2,Event_0frlo4p,Process_1fs5yg9,,
120,Activity A,cross_trained_employee-000009,2025-01-16 00:15:00.000,2025-01-16 01:16:13.508,Variant 2,2,Activity_1b1ad30,Process_1fs5yg9,15.056283333333331,QBP_DEFAULT_RESOURCE
120,Activity C,cross_trained_employee-000001,2025-01-16 01:16:13.508,2025-01-16 02:28:09.145,Variant 2,2,Activity_1swvhdt,Process_1fs5yg9,17.98182083333333,QBP_DEFAULT_RESOURCE
120,Activity E,cross_trained_employee-000010,2025-01-16 02:28:09.145,2025-01-16 03:29:03.587,Variant 2,2,Activity_0fxu22k,Process_1fs5yg9,15.226841666666665,QBP_DEFAULT_RESOURCE
120,Activity F,cross_trained_employee-000007,2025-01-16 02:28:09.145,2025-01-16 12:49:24.159,Variant 2,2,Activity_1i0xxsy,Process_1fs5yg9,155.31255833333336,QBP_DEFAULT_RESOURCE
120,Activity I,cross_trained_employee-000008,2025-01-16 12:49:24.159,2025-01-16 16:35:12.510,Variant 2,2,Activity_1kt83un,Process_1fs5yg9,56.451462500000005,QBP_DEFAULT_RESOURCE
120,Activity J,cross_trained_employee-000009,2025-01-16 16:35:12.510,2025-01-16 18:22:20.010,Variant 2,2,Activity_0k8rmwo,Process_1fs5yg9,26.78125,QBP_DEFAULT_RESOURCE
120,End,,2025-01-16 18:22:20.010,2025-01-16 18:22:20.010,Variant 2,2,Event_11w9bbq,Process_1fs5yg9,,
128,Start,,2025-01-17 00:16:00.000,2025-01-17 00:16:00.000,Variant 7,7,Event_0frlo4p,Process_1fs5yg9,,
128,Activity A,cross_trained_employee-000006,2025-01-17 00:16:00.000,2025-01-17 02:36:56.495,Variant 7,7,Activity_1b1ad30,Process_1fs5yg9,34.985395833333335,QBP_DEFAULT_RESOURCE
128,Activity D,cross_trained_employee-000007,2025-01-17 02:36:56.495,2025-01-17 07:41:36.572,Variant 7,7,Activity_1eot9rf,Process_1fs5yg9,76.1669875,QBP_DEFAULT_RESOURCE
128,Activity G,cross_trained_employee-000005,2025-01-17 07:41:36.572,2025-01-17 10:50:08.099,Variant 7,7,Activity_0oz9vlx,Process_1fs5yg9,47.1313625,QBP_DEFAULT_RESOURCE
128,Activity I,cross_trained_employee-000010,2025-01-17 10:50:08.099,2025-01-17 20:58:11.283,Variant 7,7,Activity_1kt83un,Process_1fs5yg9,152.01326666666668,QBP_DEFAULT_RESOURCE
128,Activity J,cross_trained_employee-000001,2025-01-17 20:58:11.283,2025-01-17 23:43:09.840,Variant 7,7,Activity_0k8rmwo,Process_1fs5yg9,41.2439875,QBP_DEFAULT_RESOURCE
128,End,,2025-01-17 23:43:09.840,2025-01-17 23:43:09.840,Variant 7,7,Event_11w9bbq,Process_1fs5yg9,,
142,Start,,2025-01-18 18:18:00.000,2025-01-18 18:18:00.000,Variant 10,10,Event_0frlo4p,Process_1fs5yg9,,
142,Activity A,cross_trained_employee-000008,2025-01-18 18:18:00.000,2025-01-18 18:22:41.616,Variant 10,10,Activity_1b1ad30,Process_1fs5yg9,1.1734,QBP_DEFAULT_RESOURCE
142,Activity B,cross_trained_employee-000004,2025-01-18 18:22:41.616,2025-01-19 03:28:24.913,Variant 10,10,Activity_0ostlyd,Process_1fs5yg9,136.18040416666665,QBP_DEFAULT_RESOURCE
142,Activity D,cross_trained_employee-000005,2025-01-19 03:28:24.913,2025-01-19 09:45:00.720,Variant 10,10,Activity_1eot9rf,Process_1fs5yg9,94.14919583333332,QBP_DEFAULT_RESOURCE
142,Activity H,cross_trained_employee-000010,2025-01-19 09:45:00.720,2025-01-19 10:12:47.512,Variant 10,10,Activity_1xsbmdj,Process_1fs5yg9,6.944966666666666,QBP_DEFAULT_RESOURCE
142,Activity I,cross_trained_employee-000004,2025-01-19 10:12:47.512,2025-01-19 10:35:23.476,Variant 10,10,Activity_1kt83un,Process_1fs5yg9,5.64985,QBP_DEFAULT_RESOURCE
142,Activity J,cross_trained_employee-000005,2025-01-19 10:35:23.476,2025-01-19 16:27:14.102,Variant 10,10,Activity_0k8rmwo,Process_1fs5yg9,87.96094166666667,QBP_DEFAULT_RESOURCE
142,End,,2025-01-19 16:27:14.102,2025-01-19 16:27:14.102,Variant 10,10,Event_11w9bbq,Process_1fs5yg9,,
56,Start,,2025-01-08 00:07:00.000,2025-01-08 00:07:00.000,Variant 5,5,Event_0frlo4p,Process_1fs5yg9,,
56,Activity A,cross_trained_employee-000001,2025-01-08 00:07:00.000,2025-01-08 00:43:04.066,Variant 5,5,Activity_1b1ad30,Process_1fs5yg9,9.016941666666666,QBP_DEFAULT_RESOURCE
56,Activity D,cross_trained_employee-000007,2025-01-08 00:43:04.066,2025-01-08 02:59:12.038,Variant 5,5,Activity_1eot9rf,Process_1fs5yg9,33.78321666666667,QBP_DEFAULT_RESOURCE
56,Activity H,cross_trained_employee-000010,2025-01-08 02:59:12.038,2025-01-08 04:36:03.966,Variant 5,5,Activity_1xsbmdj,Process_1fs5yg9,24.216366666666666,QBP_DEFAULT_RESOURCE
56,Activity I,cross_trained_employee-000005,2025-01-08 04:36:03.966,2025-01-08 16:45:36.191,Variant 5,5,Activity_1kt83un,Process_1fs5yg9,182.38427083333335,QBP_DEFAULT_RESOURCE
56,Activity J,cross_trained_employee-000001,2025-01-08 16:45:36.191,2025-01-08 18:31:12.390,Variant 5,5,Activity_0k8rmwo,Process_1fs5yg9,26.400829166666668,QBP_DEFAULT_RESOURCE
56,End,,2025-01-08 18:31:12.390,2025-01-08 18:31:12.390,Variant 5,5,Event_11w9bbq,Process_1fs5yg9,,
78,Start,,2025-01-10 18:10:00.000,2025-01-10 18:10:00.000,Variant 2,2,Event_0frlo4p,Process_1fs5yg9,,
78,Activity A,cross_trained_employee-000007,2025-01-10 18:10:00.000,2025-01-10 18:29:16.098,Variant 2,2,Activity_1b1ad30,Process_1fs5yg9,4.817075,QBP_DEFAULT_RESOURCE
78,Activity C,cross_trained_employee-000003,2025-01-10 18:29:16.098,2025-01-10 23:04:28.549,Variant 2,2,Activity_1swvhdt,Process_1fs5yg9,68.80187916666667,QBP_DEFAULT_RESOURCE
78,Activity E,cross_trained_employee-000009,2025-01-10 23:04:28.549,2025-01-11 05:27:32.971,Variant 2,2,Activity_0fxu22k,Process_1fs5yg9,95.518425,QBP_DEFAULT_RESOURCE
78,Activity F,cross_trained_employee-000006,2025-01-10 23:04:28.549,2025-01-10 23:42:08.148,Variant 2,2,Activity_1i0xxsy,Process_1fs5yg9,9.414995833333334,QBP_DEFAULT_RESOURCE
78,Activity I,cross_trained_employee-000001,2025-01-11 05:27:32.971,2025-01-11 13:55:49.203,Variant 2,2,Activity_1kt83un,Process_1fs5yg9,127.06763333333333,QBP_DEFAULT_RESOURCE
78,Activity J,cross_trained_employee-000004,2025-01-11 13:55:49.203,2025-01-12 00:29:29.558,Variant 2,2,Activity_0k8rmwo,Process_1fs5yg9,158.41814583333334,QBP_DEFAULT_RESOURCE
78,End,,2025-01-12 00:29:29.558,2025-01-12 00:29:29.558,Variant 2,2,Event_11w9bbq,Process_1fs5yg9,,
264,Start,,2025-02-03 00:33:00.000,2025-02-03 00:33:00.000,Variant 1,1,Event_0frlo4p,Process_1fs5yg9,,
264,Activity A,cross_trained_employee-000008,2025-02-03 00:33:00.000,2025-02-03 00:37:26.530,Variant 1,1,Activity_1b1ad30,Process_1fs5yg9,1.1105416666666665,QBP_DEFAULT_RESOURCE
264,Activity B,cross_trained_employee-000003,2025-02-03 00:37:26.530,2025-02-03 01:32:12.969,Variant 1,1,Activity_0ostlyd,Process_1fs5yg9,13.443495833333333,QBP_DEFAULT_RESOURCE
264,Activity C,cross_trained_employee-000006,2025-02-03 01:32:12.969,2025-02-03 03:49:54.717,Variant 1,1,Activity_1swvhdt,Process_1fs5yg9,34.42395,QBP_DEFAULT_RESOURCE
264,Activity E,cross_trained_employee-000008,2025-02-03 03:49:54.717,2025-02-03 03:58:46.601,Variant 1,1,Activity_0fxu22k,Process_1fs5yg9,2.2161833333333334,QBP_DEFAULT_RESOURCE
264,Activity F,cross_trained_employee-000006,2025-02-03 03:49:54.717,2025-02-03 06:48:53.291,Variant 1,1,Activity_1i0xxsy,Process_1fs5yg9,44.744058333333335,QBP_DEFAULT_RESOURCE
264,Activity J,cross_trained_employee-000001,2025-02-03 06:48:53.291,2025-02-03 09:48:30.521,Variant 1,1,Activity_0k8rmwo,Process_1fs5yg9,44.905125,QBP_DEFAULT_RESOURCE
264,End,,2025-02-03 09:48:30.521,2025-02-03 09:48:30.521,Variant 1,1,Event_11w9bbq,Process_1fs5yg9,,
241,Start,,2025-01-31 03:31:00.000,2025-01-31 03:31:00.000,Variant 8,8,Event_0frlo4p,Process_1fs5yg9,,
241,Activity A,cross_trained_employee-000010,2025-01-31 03:31:00.000,2025-01-31 07:49:40.608,Variant 8,8,Activity_1b1ad30,Process_1fs5yg9,64.6692,QBP_DEFAULT_RESOURCE
241,Activity B,cross_trained_employee-000009,2025-01-31 07:49:40.608,2025-01-31 10:41:51.913,Variant 8,8,Activity_0ostlyd,Process_1fs5yg9,43.04710416666667,QBP_DEFAULT_RESOURCE
241,Activity D,cross_trained_employee-000004,2025-01-31 10:41:51.913,2025-01-31 13:28:47.993,Variant 8,8,Activity_1eot9rf,Process_1fs5yg9,41.73366666666667,QBP_DEFAULT_RESOURCE
241,Activity G,cross_trained_employee-000001,2025-01-31 13:28:47.993,2025-01-31 16:13:14.516,Variant 8,8,Activity_0oz9vlx,Process_1fs5yg9,41.1105125,QBP_DEFAULT_RESOURCE
241,Activity J,cross_trained_employee-000004,2025-01-31 16:13:14.516,2025-01-31 18:00:57.968,Variant 8,8,Activity_0k8rmwo,Process_1fs5yg9,26.93105,QBP_DEFAULT_RESOURCE
241,End,,2025-01-31 18:00:57.968,2025-01-31 18:00:57.968,Variant 8,8,Event_11w9bbq,Process_1fs5yg9,,
263,Start,,2025-02-02 21:33:00.000,2025-02-02 21:33:00.000,Variant 4,4,Event_0frlo4p,Process_1fs5yg9,,
263,Activity A,cross_trained_employee-000002,2025-02-02 21:33:00.000,2025-02-02 22:07:53.390,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,8.722458333333332,QBP_DEFAULT_RESOURCE
263,Activity C,cross_trained_employee-000008,2025-02-02 22:07:53.390,2025-02-02 23:31:55.780,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,21.009958333333334,QBP_DEFAULT_RESOURCE
263,Activity E,cross_trained_employee-000004,2025-02-02 23:31:55.780,2025-02-03 15:30:10.580,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,239.31166666666667,QBP_DEFAULT_RESOURCE
263,Activity F,cross_trained_employee-000007,2025-02-02 23:31:55.780,2025-02-03 12:19:51.949,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,191.7340375,QBP_DEFAULT_RESOURCE
263,Activity J,cross_trained_employee-000002,2025-02-03 15:30:10.580,2025-02-03 17:30:49.734,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,30.16314166666667,QBP_DEFAULT_RESOURCE
263,End,,2025-02-03 17:30:49.734,2025-02-03 17:30:49.734,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
53,Start,,2025-01-07 15:07:00.000,2025-01-07 15:07:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
53,Activity A,cross_trained_employee-000001,2025-01-07 15:07:00.000,2025-01-07 15:46:54.829,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,9.978454166666667,QBP_DEFAULT_RESOURCE
53,Activity B,cross_trained_employee-000002,2025-01-07 15:46:54.829,2025-01-07 20:28:13.156,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,70.3263625,QBP_DEFAULT_RESOURCE
53,Activity C,cross_trained_employee-000001,2025-01-07 20:28:13.156,2025-01-07 21:06:17.267,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,9.517129166666667,QBP_DEFAULT_RESOURCE
53,Activity E,cross_trained_employee-000004,2025-01-07 21:06:17.267,2025-01-07 21:56:36.668,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,12.5808375,QBP_DEFAULT_RESOURCE
53,Activity F,cross_trained_employee-000010,2025-01-07 21:06:17.267,2025-01-08 00:15:28.224,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,47.29565416666667,QBP_DEFAULT_RESOURCE
53,Activity I,cross_trained_employee-000003,2025-01-08 00:15:28.224,2025-01-08 06:12:43.930,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,89.06544166666666,QBP_DEFAULT_RESOURCE
53,Activity J,cross_trained_employee-000002,2025-01-08 06:12:43.930,2025-01-08 07:20:44.617,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,17.0028625,QBP_DEFAULT_RESOURCE
53,End,,2025-01-08 07:20:44.617,2025-01-08 07:20:44.617,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
76,Start,,2025-01-10 12:10:00.000,2025-01-10 12:10:00.000,Variant 9,9,Event_0frlo4p,Process_1fs5yg9,,
76,Activity A,cross_trained_employee-000008,2025-01-10 12:10:00.000,2025-01-10 12:18:57.006,Variant 9,9,Activity_1b1ad30,Process_1fs5yg9,2.2375249999999998,QBP_DEFAULT_RESOURCE
76,Activity D,cross_trained_employee-000005,2025-01-10 12:18:57.006,2025-01-10 15:42:26.650,Variant 9,9,Activity_1eot9rf,Process_1fs5yg9,50.87351666666667,QBP_DEFAULT_RESOURCE
76,Activity H,cross_trained_employee-000006,2025-01-10 15:42:26.650,2025-01-10 16:49:21.041,Variant 9,9,Activity_1xsbmdj,Process_1fs5yg9,16.726629166666665,QBP_DEFAULT_RESOURCE
76,Activity J,cross_trained_employee-000001,2025-01-10 16:49:21.041,2025-01-10 22:49:05.866,Variant 9,9,Activity_0k8rmwo,Process_1fs5yg9,89.93677083333333,QBP_DEFAULT_RESOURCE
76,End,,2025-01-10 22:49:05.866,2025-01-10 22:49:05.866,Variant 9,9,Event_11w9bbq,Process_1fs5yg9,,
125,Start,,2025-01-16 15:16:00.000,2025-01-16 15:16:00.000,Variant 1,1,Event_0frlo4p,Process_1fs5yg9,,
125,Activity A,cross_trained_employee-000001,2025-01-16 15:16:00.000,2025-01-16 16:05:49.694,Variant 1,1,Activity_1b1ad30,Process_1fs5yg9,12.457058333333332,QBP_DEFAULT_RESOURCE
125,Activity B,cross_trained_employee-000007,2025-01-16 16:05:49.694,2025-01-16 18:45:01.856,Variant 1,1,Activity_0ostlyd,Process_1fs5yg9,39.800675,QBP_DEFAULT_RESOURCE
